date_time,concentration
2019-12-27 02:57:59,0.02
2019-12-27 02:59:59,0.02
2019-12-27 03:01:59,0.02
2019-12-27 03:03:59,0.02
2019-12-27 03:05:59,0.02
2019-12-27 03:07:59,0.02
2019-12-27 03:09:59,0.02
2019-12-27 03:11:59,0.021
2019-12-27 03:13:59,0.025
2019-12-27 03:15:59,0.027
2019-12-27 03:17:59,0.027
2019-12-27 03:19:59,0.026
2019-12-27 03:21:59,0.035
2019-12-27 03:23:59,0.031
2019-12-27 03:25:59,0.03
2019-12-27 03:27:59,0.032
2019-12-27 03:29:59,0.029
2019-12-27 03:31:59,0.026
2019-12-27 03:33:59,0.025
2019-12-27 03:35:59,0.026
2019-12-27 03:37:59,0.025
2019-12-27 03:39:59,0.025
2019-12-27 03:41:59,0.024
2019-12-27 03:43:59,0.025
2019-12-27 03:45:59,0.026
2019-12-27 03:47:59,0.027
2019-12-27 03:49:59,0.027
2019-12-27 03:51:59,0.027
2019-12-27 03:53:59,0.029
2019-12-27 03:55:59,0.028
2019-12-27 03:57:59,0.029
2019-12-27 03:59:59,0.031
2019-12-27 04:01:59,0.032
2019-12-27 04:03:59,0.034
2019-12-27 04:05:59,0.034
2019-12-27 04:07:59,0.032
2019-12-27 04:09:59,0.029
2019-12-27 04:11:59,0.026
2019-12-27 04:13:59,0.025
2019-12-27 04:15:59,0.026
2019-12-27 04:17:59,0.027
2019-12-27 04:19:59,0.027
2019-12-27 04:21:59,0.029
2019-12-27 04:23:59,0.03
2019-12-27 04:25:59,0.03
2019-12-27 04:27:59,0.03
2019-12-27 04:29:59,0.03
2019-12-27 04:31:59,0.03
2019-12-27 04:33:59,0.03
2019-12-27 04:35:59,0.03
2019-12-27 04:37:59,0.03
2019-12-27 04:39:59,0.029
2019-12-27 04:41:59,0.028
2019-12-27 04:43:59,0.028
2019-12-27 04:45:59,0.028
2019-12-27 04:47:59,0.028
2019-12-27 04:49:59,0.028
2019-12-27 04:51:59,0.028
2019-12-27 04:53:59,0.026
2019-12-27 04:55:59,0.026
2019-12-27 04:57:59,0.025
2019-12-27 04:59:59,0.026
2019-12-27 05:01:59,0.026
2019-12-27 05:03:59,0.026
2019-12-27 05:05:59,0.025
2019-12-27 05:07:59,0.025
2019-12-27 05:09:59,0.025
2019-12-27 05:11:59,0.026
2019-12-27 05:13:59,0.027
2019-12-27 05:15:59,0.027
2019-12-27 05:17:59,0.027
2019-12-27 05:19:59,0.025
2019-12-27 05:21:59,0.025
2019-12-27 05:23:59,0.024
2019-12-27 05:25:59,0.024
2019-12-27 05:27:59,0.024
2019-12-27 05:29:59,0.024
2019-12-27 05:31:59,0.023
2019-12-27 05:33:59,0.024
2019-12-27 05:35:59,0.023
2019-12-27 05:37:59,0.023
2019-12-27 05:39:59,0.022
2019-12-27 05:41:59,0.022
2019-12-27 05:43:59,0.023
2019-12-27 05:45:59,0.025
2019-12-27 05:47:59,0.027
2019-12-27 05:49:59,0.027
2019-12-27 05:51:59,0.025
2019-12-27 05:53:59,0.024
2019-12-27 05:55:59,0.023
2019-12-27 05:57:59,0.023
2019-12-27 05:59:59,0.023
2019-12-27 06:01:59,0.023
2019-12-27 06:03:59,0.023
2019-12-27 06:05:59,0.021
2019-12-27 06:07:59,0.022
2019-12-27 06:09:59,0.024
2019-12-27 06:11:59,0.029
2019-12-27 06:13:59,0.042
2019-12-27 06:15:59,0.048
2019-12-27 06:17:59,0.04
2019-12-27 06:19:59,0.034
2019-12-27 06:21:59,0.027
2019-12-27 06:23:59,0.025
2019-12-27 06:25:59,0.025
2019-12-27 06:27:59,0.024
2019-12-27 06:29:59,0.024
2019-12-27 06:31:59,0.024
2019-12-27 06:33:59,0.023
2019-12-27 06:35:59,0.023
2019-12-27 06:37:59,0.023
2019-12-27 06:39:59,0.023
2019-12-27 06:41:59,0.024
2019-12-27 06:43:59,0.024
2019-12-27 06:45:59,0.024
2019-12-27 06:47:59,0.024
2019-12-27 06:49:59,0.024
2019-12-27 06:51:59,0.024
2019-12-27 06:53:59,0.024
2019-12-27 06:55:59,0.024
2019-12-27 06:57:59,0.023
2019-12-27 06:59:59,0.041
2019-12-27 07:01:59,0.033
2019-12-27 07:03:59,0.026
2019-12-27 07:05:59,0.025
2019-12-27 07:07:59,0.025
2019-12-27 07:09:59,0.026
2019-12-27 07:11:59,0.027
2019-12-27 07:13:59,0.024
2019-12-27 07:15:59,0.024
2019-12-27 07:17:59,0.023
2019-12-27 07:19:59,0.023
2019-12-27 07:21:59,0.022
2019-12-27 07:23:59,0.022
2019-12-27 07:25:59,0.022
2019-12-27 07:27:59,0.022
2019-12-27 07:29:59,0.022
2019-12-27 07:31:59,0.022
2019-12-27 07:33:59,0.022
2019-12-27 07:35:59,0.022
2019-12-27 07:37:59,0.022
2019-12-27 07:39:59,0.022
2019-12-27 07:41:59,0.022
2019-12-27 07:43:59,0.022
2019-12-27 07:45:59,0.022
2019-12-27 07:47:59,0.024
2019-12-27 07:49:59,0.031
2019-12-27 07:51:59,0.039
2019-12-27 07:53:59,0.036
2019-12-27 07:55:59,0.033
2019-12-27 07:57:59,0.032
2019-12-27 07:59:59,0.034
2019-12-27 08:01:59,0.038
2019-12-27 08:03:59,0.039
2019-12-27 08:05:59,0.038
2019-12-27 08:07:59,0.038
2019-12-27 08:09:59,0.042
2019-12-27 08:11:59,0.043
2019-12-27 08:13:59,0.04
2019-12-27 08:15:59,0.035
2019-12-27 08:17:59,0.041
2019-12-27 08:19:59,0.039
2019-12-27 08:21:59,0.034
2019-12-27 08:23:59,0.037
2019-12-27 08:25:59,0.038
2019-12-27 08:27:59,0.047
2019-12-27 08:29:59,0.059
2019-12-27 08:31:59,0.054
2019-12-27 08:33:59,0.054
2019-12-27 08:35:59,0.05
2019-12-27 08:37:59,0.046
2019-12-27 08:39:59,0.041
2019-12-27 08:41:59,0.039
2019-12-27 08:43:59,0.037
2019-12-27 08:45:59,0.036
2019-12-27 08:47:59,0.041
2019-12-27 08:49:59,0.035
2019-12-27 08:51:59,0.035
2019-12-27 08:53:59,0.033
2019-12-27 08:55:59,0.032
2019-12-27 08:57:59,0.03
2019-12-27 08:59:59,0.028
2019-12-27 09:01:59,0.03
2019-12-27 09:03:59,0.034
2019-12-27 09:05:59,0.033
2019-12-27 09:07:59,0.029
2019-12-27 09:09:59,0.03
2019-12-27 09:11:59,0.03
2019-12-27 09:13:59,0.032
2019-12-27 09:15:59,0.028
2019-12-27 09:17:59,0.027
2019-12-27 09:19:59,0.026
2019-12-27 09:21:59,0.029
2019-12-27 09:23:59,0.027
2019-12-27 09:25:59,0.026
2019-12-27 09:27:59,0.027
2019-12-27 09:29:59,0.027
2019-12-27 09:31:59,0.029
2019-12-27 09:33:59,0.031
2019-12-27 09:35:59,0.029
2019-12-27 09:37:59,0.029
2019-12-27 09:39:59,0.029
2019-12-27 09:41:59,0.029
2019-12-27 09:43:59,0.03
2019-12-27 09:45:59,0.034
2019-12-27 09:47:59,0.034
2019-12-27 09:49:59,0.032
2019-12-27 09:51:59,0.03
2019-12-27 09:53:59,0.028
2019-12-27 09:55:59,0.027
2019-12-27 09:57:59,0.027
2019-12-27 09:59:59,0.026
2019-12-27 10:01:59,0.027
2019-12-27 10:03:59,0.029
2019-12-27 10:05:59,0.028
2019-12-27 10:07:59,0.047
2019-12-27 10:09:59,0.041
2019-12-27 10:11:59,0.034
2019-12-27 10:13:59,0.03
2019-12-27 10:15:59,0.028
2019-12-27 10:17:59,0.028
2019-12-27 10:19:59,0.029
2019-12-27 10:21:59,0.037
2019-12-27 10:23:59,0.048
2019-12-27 10:25:59,0.044
2019-12-27 10:27:59,0.046
2019-12-27 10:29:59,0.053
2019-12-27 10:31:59,0.049
2019-12-27 10:33:59,0.047
2019-12-27 10:35:59,0.045
2019-12-27 10:37:59,0.04
2019-12-27 10:39:59,0.035
2019-12-27 10:41:59,0.03
2019-12-27 10:43:59,0.027
2019-12-27 10:45:59,0.026
2019-12-27 10:47:59,0.025
2019-12-27 10:49:59,0.026
2019-12-27 10:51:59,0.023
2019-12-27 10:53:59,0.023
2019-12-27 10:55:59,0.023
2019-12-27 10:57:59,0.024
2019-12-27 10:59:59,0.024
2019-12-27 11:01:59,0.023
2019-12-27 11:03:59,0.023
2019-12-27 11:05:59,0.023
2019-12-27 11:07:59,0.022
2019-12-27 11:09:59,0.021
2019-12-27 11:11:59,0.022
2019-12-27 11:13:59,0.021
2019-12-27 11:15:59,0.021
2019-12-27 11:17:59,0.02
2019-12-27 11:19:59,0.02
2019-12-27 11:21:59,0.02
2019-12-27 11:23:59,0.02
2019-12-27 11:25:59,0.02
2019-12-27 11:27:59,0.02
2019-12-27 11:29:59,0.021
2019-12-27 11:31:59,0.021
2019-12-27 11:33:59,0.021
2019-12-27 11:35:59,0.02
2019-12-27 11:37:59,0.021
2019-12-27 11:39:59,0.021
2019-12-27 11:41:59,0.021
2019-12-27 11:43:59,0.021
2019-12-27 11:45:59,0.02
2019-12-27 11:47:59,0.02
2019-12-27 11:49:59,0.02
2019-12-27 11:51:59,0.019
2019-12-27 11:53:59,0.02
2019-12-27 11:55:59,0.02
2019-12-27 11:57:59,0.02
2019-12-27 11:59:59,0.019
2019-12-27 12:01:59,0.019
2019-12-27 12:03:59,0.019
2019-12-27 12:05:59,0.019
2019-12-27 12:07:59,0.019
2019-12-27 12:09:59,0.018
2019-12-27 12:11:59,0.019
2019-12-27 12:13:59,0.018
2019-12-27 12:15:59,0.018
2019-12-27 12:17:59,0.017
2019-12-27 12:19:59,0.022
2019-12-27 12:21:59,0.018
2019-12-27 12:23:59,0.017
2019-12-27 12:25:59,0.017
2019-12-27 12:27:59,0.017
2019-12-27 12:29:59,0.017
2019-12-27 12:31:59,0.017
2019-12-27 12:33:59,0.017
2019-12-27 12:35:59,0.017
2019-12-27 12:37:59,0.017
2019-12-27 12:39:59,0.017
2019-12-27 12:41:59,0.017
2019-12-27 12:43:59,0.016
2019-12-27 12:45:59,0.016
2019-12-27 12:47:59,0.016
2019-12-27 12:49:59,0.016
2019-12-27 12:51:59,0.016
2019-12-27 12:53:59,0.016
2019-12-27 12:55:59,0.015
2019-12-27 12:57:59,0.016
2019-12-27 12:59:59,0.016
2019-12-27 13:01:59,0.015
2019-12-27 13:03:59,0.016
2019-12-27 13:05:59,0.015
2019-12-27 13:07:59,0.016
2019-12-27 13:09:59,0.015
2019-12-27 13:11:59,0.015
2019-12-27 13:13:59,0.015
2019-12-27 13:15:59,0.015
2019-12-27 13:17:59,0.015
2019-12-27 13:19:59,0.015
2019-12-27 13:21:59,0.015
2019-12-27 13:23:59,0.015
2019-12-27 13:25:59,0.015
2019-12-27 13:27:59,0.015
2019-12-27 13:29:59,0.015
2019-12-27 13:31:59,0.015
2019-12-27 13:33:59,0.015
2019-12-27 13:35:59,0.015
2019-12-27 13:37:59,0.015
2019-12-27 13:39:59,0.016
2019-12-27 13:41:59,0.016
2019-12-27 13:43:59,0.016
2019-12-27 13:45:59,0.017
2019-12-27 13:47:59,0.017
2019-12-27 13:49:59,0.015
2019-12-27 13:51:59,0.016
2019-12-27 13:53:59,0.015
2019-12-27 13:55:59,0.015
2019-12-27 13:57:59,0.015
2019-12-27 13:59:59,0.016
2019-12-27 14:01:59,0.015
2019-12-27 14:03:59,0.015
2019-12-27 14:05:59,0.015
2019-12-27 14:07:59,0.015
2019-12-27 14:09:59,0.015
2019-12-27 14:11:59,0.015
2019-12-27 14:13:59,0.015
2019-12-27 14:15:59,0.015
2019-12-27 14:17:59,0.015
2019-12-27 14:19:59,0.014
2019-12-27 14:21:59,0.014
2019-12-27 14:23:59,0.014
2019-12-27 14:25:59,0.014
2019-12-27 14:27:59,0.014
2019-12-27 14:29:59,0.014
2019-12-27 14:31:59,0.014
2019-12-27 14:33:59,0.014
2019-12-27 14:35:59,0.014
2019-12-27 14:37:59,0.014
2019-12-27 14:39:59,0.014
2019-12-27 14:41:59,0.015
2019-12-27 14:43:59,0.014
2019-12-27 14:45:59,0.014
2019-12-27 14:47:59,0.014
2019-12-27 14:49:59,0.014
2019-12-27 14:51:59,0.014
2019-12-27 14:53:59,0.014
2019-12-27 14:55:59,0.013
2019-12-27 14:57:59,0.013
2019-12-27 14:59:59,0.013
2019-12-27 15:01:59,0.013
2019-12-27 15:03:59,0.013
2019-12-27 15:05:59,0.014
2019-12-27 15:07:59,0.013
2019-12-27 15:09:59,0.013
2019-12-27 15:11:59,0.013
2019-12-27 15:13:59,0.013
2019-12-27 15:15:59,0.013
2019-12-27 15:17:59,0.013
2019-12-27 15:19:59,0.013
2019-12-27 15:21:59,0.014
2019-12-27 15:23:59,0.014
2019-12-27 15:25:59,0.014
2019-12-27 15:27:59,0.014
2019-12-27 15:29:59,0.014
2019-12-27 15:31:59,0.014
2019-12-27 15:33:59,0.013
2019-12-27 15:35:59,0.013
2019-12-27 15:37:59,0.013
2019-12-27 15:39:59,0.013
2019-12-27 15:41:59,0.013
2019-12-27 15:43:59,0.013
2019-12-27 15:45:59,0.013
2019-12-27 15:47:59,0.013
2019-12-27 15:49:59,0.014
2019-12-27 15:51:59,0.014
2019-12-27 15:53:59,0.014
2019-12-27 15:55:59,0.013
2019-12-27 15:57:59,0.018
2019-12-27 15:59:59,0.021
2019-12-27 16:01:59,0.02
2019-12-27 16:03:59,0.02
2019-12-27 16:05:59,0.021
2019-12-27 16:07:59,0.024
2019-12-27 16:09:59,0.046
2019-12-27 16:11:59,0.053
2019-12-27 16:13:59,0.045
2019-12-27 16:15:59,0.053
2019-12-27 16:17:59,0.044
2019-12-27 16:19:59,0.038
2019-12-27 16:21:59,0.044
2019-12-27 16:23:59,0.04
2019-12-27 16:25:59,0.028
2019-12-27 16:27:59,0.025
2019-12-27 16:29:59,0.047
2019-12-27 16:31:59,0.089
2019-12-27 16:33:59,0.093
2019-12-27 16:35:59,0.089
2019-12-27 16:37:59,0.057
2019-12-27 16:39:59,0.03
2019-12-27 16:41:59,0.029
2019-12-27 16:43:59,0.023
2019-12-27 16:45:59,0.021
2019-12-27 16:47:59,0.022
2019-12-27 16:49:59,0.023
2019-12-27 16:51:59,0.022
2019-12-27 16:53:59,0.019
2019-12-27 16:55:59,0.019
2019-12-27 16:57:59,0.019
2019-12-27 16:59:59,0.021
2019-12-27 17:01:59,0.02
2019-12-27 17:03:59,0.02
2019-12-27 17:05:59,0.021
2019-12-27 17:07:59,0.02
2019-12-27 17:09:59,0.019
2019-12-27 17:11:59,0.019
2019-12-27 17:13:59,0.018
2019-12-27 17:15:59,0.018
2019-12-27 17:17:59,0.018
2019-12-27 17:19:59,0.018
2019-12-27 17:21:59,0.018
2019-12-27 17:23:59,0.018
2019-12-27 17:25:59,0.019
2019-12-27 17:27:59,0.021
2019-12-27 17:29:59,0.021
2019-12-27 17:31:59,0.021
2019-12-27 17:33:59,0.021
2019-12-27 17:35:59,0.023
2019-12-27 17:37:59,0.025
2019-12-27 17:39:59,0.023
2019-12-27 17:41:59,0.024
2019-12-27 17:43:59,0.024
2019-12-27 17:45:59,0.023
2019-12-27 17:47:59,0.024
2019-12-27 17:49:59,0.024
2019-12-27 17:51:59,0.023
2019-12-27 17:53:59,0.024
2019-12-27 17:55:59,0.028
2019-12-27 17:57:59,0.033
2019-12-27 17:59:59,0.036
2019-12-27 18:01:59,0.037
2019-12-27 18:03:59,0.035
2019-12-27 18:05:59,0.035
2019-12-27 18:07:59,0.033
2019-12-27 18:09:59,0.028
2019-12-27 18:11:59,0.028
2019-12-27 18:13:59,0.029
2019-12-27 18:15:59,0.028
2019-12-27 18:17:59,0.027
2019-12-27 18:19:59,0.027
2019-12-27 18:21:59,0.026
2019-12-27 18:23:59,0.026
2019-12-27 18:25:59,0.026
2019-12-27 18:27:59,0.026
2019-12-27 18:29:59,0.026
2019-12-27 18:31:59,0.029
2019-12-27 18:33:59,0.029
2019-12-27 18:35:59,0.029
2019-12-27 18:37:59,0.028
2019-12-27 18:39:59,0.028
2019-12-27 18:41:59,0.031
2019-12-27 18:43:59,0.039
2019-12-27 18:45:59,0.039
2019-12-27 18:47:59,0.036
2019-12-27 18:49:59,0.034
2019-12-27 18:51:59,0.034
2019-12-27 18:53:59,0.032
2019-12-27 18:55:59,0.029
2019-12-27 18:57:59,0.028
2019-12-27 18:59:59,0.027
2019-12-27 19:01:59,0.027
2019-12-27 19:03:59,0.026
2019-12-27 19:05:59,0.027
2019-12-27 19:07:59,0.027
2019-12-27 19:09:59,0.028
2019-12-27 19:11:59,0.029
2019-12-27 19:13:59,0.028
2019-12-27 19:15:59,0.027
2019-12-27 19:17:59,0.026
2019-12-27 19:19:59,0.025
2019-12-27 19:21:59,0.026
2019-12-27 19:23:59,0.025
2019-12-27 19:25:59,0.024
2019-12-27 19:27:59,0.024
2019-12-27 19:29:59,0.024
2019-12-27 19:31:59,0.023
2019-12-27 19:33:59,0.022
2019-12-27 19:35:59,0.021
2019-12-27 19:37:59,0.02
2019-12-27 19:39:59,0.019
2019-12-27 19:41:59,0.019
2019-12-27 19:43:59,0.018
2019-12-27 19:45:59,0.018
2019-12-27 19:47:59,0.019
2019-12-27 19:49:59,0.019
2019-12-27 19:51:59,0.019
2019-12-27 19:53:59,0.02
2019-12-27 19:55:59,0.023
2019-12-27 19:57:59,0.025
2019-12-27 19:59:59,0.024
2019-12-27 20:01:59,0.022
2019-12-27 20:03:59,0.021
2019-12-27 20:05:59,0.021
2019-12-27 20:07:59,0.021
2019-12-27 20:09:59,0.02
2019-12-27 20:11:59,0.02
2019-12-27 20:13:59,0.02
2019-12-27 20:15:59,0.02
2019-12-27 20:17:59,0.02
2019-12-27 20:19:59,0.02
2019-12-27 20:21:59,0.02
2019-12-27 20:23:59,0.02
2019-12-27 20:25:59,0.021
2019-12-27 20:27:59,0.021
2019-12-27 20:29:59,0.021
2019-12-27 20:31:59,0.021
2019-12-27 20:33:59,0.02
2019-12-27 20:35:59,0.021
2019-12-27 20:37:59,0.021
2019-12-27 20:39:59,0.02
2019-12-27 20:41:59,0.02
2019-12-27 20:43:59,0.021
2019-12-27 20:45:59,0.021
2019-12-27 20:47:59,0.021
2019-12-27 20:49:59,0.02
2019-12-27 20:51:59,0.019
2019-12-27 20:53:59,0.024
2019-12-27 20:55:59,0.025
2019-12-27 20:57:59,0.021
2019-12-27 20:59:59,0.022
2019-12-27 21:01:59,0.034
2019-12-27 21:03:59,0.051
2019-12-27 21:05:59,0.043
2019-12-27 21:07:59,0.037
2019-12-27 21:09:59,0.029
2019-12-27 21:11:59,0.025
2019-12-27 21:13:59,0.023
2019-12-27 21:15:59,0.023
2019-12-27 21:17:59,0.027
2019-12-27 21:19:59,0.029
2019-12-27 21:21:59,0.031
2019-12-27 21:23:59,0.032
2019-12-27 21:25:59,0.035
2019-12-27 21:27:59,0.034
2019-12-27 21:29:59,0.032
2019-12-27 21:31:59,0.034
2019-12-27 21:33:59,0.036
2019-12-27 21:35:59,0.035
2019-12-27 21:37:59,0.035
2019-12-27 21:39:59,0.032
2019-12-27 21:41:59,0.029
2019-12-27 21:43:59,0.026
2019-12-27 21:45:59,0.025
2019-12-27 21:47:59,0.028
2019-12-27 21:49:59,0.04
2019-12-27 21:51:59,0.055
2019-12-27 21:53:59,0.067
2019-12-27 21:55:59,0.063
2019-12-27 21:57:59,0.052
2019-12-27 21:59:59,0.045
2019-12-27 22:01:59,0.042
2019-12-27 22:03:59,0.044
2019-12-27 22:05:59,0.041
2019-12-27 22:07:59,0.035
2019-12-27 22:09:59,0.034
2019-12-27 22:11:59,0.033
2019-12-27 22:13:59,0.035
2019-12-27 22:15:59,0.037
2019-12-27 22:17:59,0.037
2019-12-27 22:19:59,0.036
2019-12-27 22:21:59,0.037
2019-12-27 22:23:59,0.036
2019-12-27 22:25:59,0.036
2019-12-27 22:27:59,0.037
2019-12-27 22:29:59,0.035
2019-12-27 22:31:59,0.036
2019-12-27 22:33:59,0.035
2019-12-27 22:35:59,0.038
2019-12-27 22:37:59,0.036
2019-12-27 22:39:59,0.033
2019-12-27 22:41:59,0.03
2019-12-27 22:43:59,0.028
2019-12-27 22:45:59,0.029
2019-12-27 22:47:59,0.032
2019-12-27 22:49:59,0.031
2019-12-27 22:51:59,0.032
2019-12-27 22:53:59,0.038
2019-12-27 22:55:59,0.116
2019-12-27 22:57:59,0.136
2019-12-27 22:59:59,0.076
2019-12-27 23:01:59,0.105
2019-12-27 23:03:59,0.288
2019-12-27 23:05:59,0.205
2019-12-27 23:07:59,0.069
2019-12-27 23:09:59,0.044
2019-12-27 23:11:59,0.038
2019-12-27 23:13:59,0.034
2019-12-27 23:15:59,0.042
2019-12-27 23:17:59,0.037
2019-12-27 23:19:59,0.035
2019-12-27 23:21:59,0.035
2019-12-27 23:23:59,0.033
2019-12-27 23:25:59,0.033
2019-12-27 23:27:59,0.032
2019-12-27 23:29:59,0.034
2019-12-27 23:31:59,0.039
2019-12-27 23:33:59,0.05
2019-12-27 23:35:59,0.044
2019-12-27 23:37:59,0.077
2019-12-27 23:39:59,0.095
2019-12-27 23:41:59,0.051
2019-12-27 23:43:59,0.138
2019-12-27 23:45:59,0.074
2019-12-27 23:47:59,0.043
2019-12-27 23:49:59,0.039
2019-12-27 23:51:59,0.118
2019-12-27 23:53:59,0.077
2019-12-27 23:55:59,0.051
2019-12-27 23:57:59,0.051
2019-12-27 23:59:59,0.13
2019-12-28 00:01:59,0.063
2019-12-28 00:03:59,0.047
2019-12-28 00:05:59,0.045
2019-12-28 00:07:59,0.083
2019-12-28 00:09:59,0.038
2019-12-28 00:11:59,0.035
2019-12-28 00:13:59,0.035
2019-12-28 00:15:59,0.034
2019-12-28 00:17:59,0.034
2019-12-28 00:19:59,0.033
2019-12-28 00:21:59,0.034
2019-12-28 00:23:59,0.034
2019-12-28 00:25:59,0.034
2019-12-28 00:27:59,0.035
2019-12-28 00:29:59,0.031
2019-12-28 00:31:59,0.03
2019-12-28 00:33:59,0.03
2019-12-28 00:35:59,0.031
2019-12-28 00:37:59,0.03
2019-12-28 00:39:59,0.03
2019-12-28 00:41:59,0.03
2019-12-28 00:43:59,0.03
2019-12-28 00:45:59,0.03
2019-12-28 00:47:59,0.031
2019-12-28 00:49:59,0.031
2019-12-28 00:51:59,0.031
2019-12-28 00:53:59,0.031
2019-12-28 00:55:59,0.039
2019-12-28 00:57:59,0.032
2019-12-28 00:59:59,0.029
2019-12-28 01:01:59,0.032
2019-12-28 01:03:59,0.036
2019-12-28 01:05:59,0.035
2019-12-28 01:07:59,0.032
2019-12-28 01:09:59,0.031
2019-12-28 01:11:59,0.031
2019-12-28 01:13:59,0.03
2019-12-28 01:15:59,0.029
2019-12-28 01:17:59,0.03
2019-12-28 01:19:59,0.036
2019-12-28 01:21:59,0.037
2019-12-28 01:23:59,0.041
2019-12-28 01:25:59,0.036
2019-12-28 01:27:59,0.036
2019-12-28 01:29:59,0.038
2019-12-28 01:31:59,0.038
2019-12-28 01:33:59,0.037
2019-12-28 01:35:59,0.035
2019-12-28 01:37:59,0.035
2019-12-28 01:39:59,0.035
2019-12-28 01:41:59,0.034
2019-12-28 01:43:59,0.034
2019-12-28 01:45:59,0.035
2019-12-28 01:47:59,0.033
2019-12-28 01:49:59,0.034
2019-12-28 01:51:59,0.035
2019-12-28 01:53:59,0.033
2019-12-28 01:55:59,0.033
2019-12-28 01:57:59,0.033
2019-12-28 01:59:59,0.033
2019-12-28 02:01:59,0.033
2019-12-28 02:03:59,0.034
2019-12-28 02:05:59,0.034
2019-12-28 02:07:59,0.034
2019-12-28 02:09:59,0.034
2019-12-28 02:11:59,0.034
2019-12-28 02:13:59,0.035
2019-12-28 02:15:59,0.035
2019-12-28 02:17:59,0.035
2019-12-28 02:19:59,0.035
2019-12-28 02:21:59,0.032
2019-12-28 02:23:59,0.03
2019-12-28 02:25:59,0.03
2019-12-28 02:27:59,0.029
2019-12-28 02:29:59,0.028
2019-12-28 02:31:59,0.028
2019-12-28 02:33:59,0.029
2019-12-28 02:35:59,0.029
2019-12-28 02:37:59,0.03
2019-12-28 02:39:59,0.032
2019-12-28 02:41:59,0.032
2019-12-28 02:43:59,0.03
2019-12-28 02:45:59,0.03
2019-12-28 02:47:59,0.03
2019-12-28 02:49:59,0.029
2019-12-28 02:51:59,0.028
2019-12-28 02:53:59,0.028
2019-12-28 02:55:59,0.028
2019-12-28 02:57:59,0.028
2019-12-28 02:59:59,0.028
2019-12-28 03:01:59,0.028
2019-12-28 03:03:59,0.027
2019-12-28 03:05:59,0.026
2019-12-28 03:07:59,0.026
2019-12-28 03:09:59,0.026
2019-12-28 03:11:59,0.03
2019-12-28 03:13:59,0.034
2019-12-28 03:15:59,0.037
2019-12-28 03:17:59,0.041
2019-12-28 03:19:59,0.06
2019-12-28 03:21:59,0.062
2019-12-28 03:23:59,0.04
2019-12-28 03:25:59,0.037
2019-12-28 03:27:59,0.035
2019-12-28 03:29:59,0.035
2019-12-28 03:31:59,0.044
2019-12-28 03:33:59,0.048
2019-12-28 03:35:59,0.042
2019-12-28 03:37:59,0.041
2019-12-28 03:39:59,0.04
2019-12-28 03:41:59,0.04
2019-12-28 03:43:59,0.038
2019-12-28 03:45:59,0.038
2019-12-28 03:47:59,0.038
2019-12-28 03:49:59,0.037
2019-12-28 03:51:59,0.038
2019-12-28 03:53:59,0.038
2019-12-28 03:55:59,0.039
2019-12-28 03:57:59,0.04
2019-12-28 03:59:59,0.04
2019-12-28 04:01:59,0.039
2019-12-28 04:03:59,0.038
2019-12-28 04:05:59,0.038
2019-12-28 04:07:59,0.037
2019-12-28 04:09:59,0.038
2019-12-28 04:11:59,0.038
2019-12-28 04:13:59,0.039
2019-12-28 04:15:59,0.039
2019-12-28 04:17:59,0.038
2019-12-28 04:19:59,0.038
2019-12-28 04:21:59,0.038
2019-12-28 04:23:59,0.038
2019-12-28 04:25:59,0.037
2019-12-28 04:27:59,0.036
2019-12-28 04:29:59,0.035
2019-12-28 04:31:59,0.035
2019-12-28 04:33:59,0.035
2019-12-28 04:35:59,0.035
2019-12-28 04:37:59,0.035
2019-12-28 04:39:59,0.034
2019-12-28 04:41:59,0.033
2019-12-28 04:43:59,0.033
2019-12-28 04:45:59,0.033
2019-12-28 04:47:59,0.034
2019-12-28 04:49:59,0.033
2019-12-28 04:51:59,0.032
2019-12-28 04:53:59,0.034
2019-12-28 04:55:59,0.033
2019-12-28 04:57:59,0.035
2019-12-28 04:59:59,0.038
2019-12-28 05:01:59,0.04
2019-12-28 05:03:59,0.04
2019-12-28 05:05:59,0.039
2019-12-28 05:07:59,0.039
2019-12-28 05:09:59,0.039
2019-12-28 05:11:59,0.039
2019-12-28 05:13:59,0.039
2019-12-28 05:15:59,0.042
2019-12-28 05:17:59,0.047
2019-12-28 05:19:59,0.058
2019-12-28 05:21:59,0.066
2019-12-28 05:23:59,0.067
2019-12-28 05:25:59,0.058
2019-12-28 05:27:59,0.058
2019-12-28 05:29:59,0.057
2019-12-28 05:31:59,0.054
2019-12-28 05:33:59,0.051
2019-12-28 05:35:59,0.046
2019-12-28 05:37:59,0.04
2019-12-28 05:39:59,0.039
2019-12-28 05:41:59,0.038
2019-12-28 05:43:59,0.038
2019-12-28 05:45:59,0.038
2019-12-28 05:47:59,0.036
2019-12-28 05:49:59,0.036
2019-12-28 05:51:59,0.036
2019-12-28 05:53:59,0.035
2019-12-28 05:55:59,0.035
2019-12-28 05:57:59,0.036
2019-12-28 05:59:59,0.036
2019-12-28 06:01:59,0.036
2019-12-28 06:03:59,0.036
2019-12-28 06:05:59,0.035
2019-12-28 06:07:59,0.035
2019-12-28 06:09:59,0.036
2019-12-28 06:11:59,0.036
2019-12-28 06:13:59,0.034
2019-12-28 06:15:59,0.034
2019-12-28 06:17:59,0.033
2019-12-28 06:19:59,0.034
2019-12-28 06:21:59,0.033
